Field ID,Year,Date,Month,Grower,State,Weather Station,City,Field,Latitude,Longitude,Centroid Lat,Centroid Long,Area_Acres,Perimeter,Variety,Susceptibility to R6 Strains,Susceptibility to non-R6 Strains,Rows,Hill,w/PM,Mildew Incidence,Flag shoots,Flag shoot incidence,Type of Pruning (initial),2014 Pruning Quality Initial Rating,Pruning Quality (Initial),Type of Pruning (Final),Pruning Quality Final,Monthly Sprays,Total Powdery Mildew Sprays,Date of First Spray,Initial Strain,Basal Foliage Removal,Raters,Notes (initial),Noted (Final),Avg WS N,Percent N Hr,Avg WS NNE,Percent NNE Hr,Avg WS NE,Percent NE Hr,Avg WS ENE,Percent ENE Hr,Avg WS E,Percent E Hr,Avg WS ESE,Percent ESE Hr,Avg WS SE,Percent SE Hr,Avg WS SSE,Percent SSE Hr,Avg WS S,Percent S Hr,Avg WS SSW,Percent SSW Hr,Avg WS SW ,Percent SW Hr,Avg WS WSW,Percent WSW Hr,Avg WS W,Percent W Hr,Avg WS WNW,Percent WNW Hr,Avg WS NW,Percent NW Hr,Avg WS NNW,Percent NNW Hr
12,2014,4/7/2014,April,Annen,Oregon,Silverton,Silverton,Hopera Magnum-48," 45° 4'58.57""N","122°46'1.19""W",45.0842,-122.7656,17.3,3502.7,Magnum,4,4,"7,23",100,1,0.01,1,0.01,Chemical,Moderate,3,Chemical,3,0,6,6/8/2014,non-R6,1,DHG,,,10.1,11.22302158,8.388888889,5.179856115,8.3,3.165467626,12.18,2.158273381,9.186666667,2.158273381,12.96,1.438848921,16.4,0.287769784,3.85,0.287769784,8.814285714,2.014388489,16.82446809,27.05035971,14.8480916,18.84892086,12.80384615,11.22302158,11.80263158,5.467625899,6.98,1.438848921,7.163636364,3.165467626,7.935294118,4.892086331
12,2014,5/6/2014,May,Annen,Oregon,Silverton,Silverton,Hopera Magnum-48," 45° 4'58.57""N","122°46'1.19""W",45.0842,-122.7656,17.3,3502.7,Magnum,4,4,.,100,0,0,0,0,Chemical,Moderate,3,Chemical,3,1,6,6/8/2014,non-R6,1,MT,"South end and field, found mildew in hot spot ",,12.12012195,23.00357569,10.46376812,16.44815256,11.9547619,5.005959476,13.7,0.476758045,13.5,0.119189511,0,0,0.8,0.119189511,0,0,17.6,0.595947557,13.51308411,12.75327771,11.50470588,10.13110846,9.830379747,9.415971395,6.855102041,5.840286055,6.306896552,3.456495828,4.854545455,3.933253874,10.19041096,8.700834327
12,2014,6/10/2014,June,Annen,Oregon,Silverton,Silverton,Hopera Magnum-48," 45° 4'58.57""N","122°46'1.19""W",45.0842,-122.7656,17.3,3502.7,Magnum,4,4,"16,30",100,48,0.48,0,0,Chemical,Moderate,3,Chemical,3,3,6,6/8/2014,non-R6,1,DHG/KK,,,9.334042553,12.71929825,9.827777778,7.894736842,6.74,2.192982456,5.233333333,0.657894737,2.35,0.877192982,0.45,0.438596491,0,0,0.9,0.219298246,15.8,0.657894737,14.20410959,16.00877193,11.149,21.92982456,9.202702703,8.114035088,10.19387755,10.74561404,8.228571429,6.140350877,4.834615385,5.701754386,7.257692308,5.701754386
12,2014,7/8/2014,July,Annen,Oregon,Silverton,Silverton,Hopera Magnum-48," 45° 4'58.57""N","122°46'1.19""W",45.0842,-122.7656,17.3,3502.7,Magnum,4,4,"15,35",100,12,0.12,0,0,Chemical,Moderate,3,Chemical,3,1,6,6/8/2014,non-R6,1,DHG/KK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2014,4/7/2014,April,Annen,Oregon,Silverton,Silverton,Hopera- Santiam 22," 45° 4'54.52""N","122°46'8.56""W",45.0823,-122.7666,10.5,3310.8,Santiam,1,1,"5,15",100,0,0,0,0,Chemical,Moderate,3,Chemical,3,0,5,6/8/2014,non-R6,1,MT,,,10.1,11.22302158,8.388888889,5.179856115,8.3,3.165467626,12.18,2.158273381,9.186666667,2.158273381,12.96,1.438848921,16.4,0.287769784,3.85,0.287769784,8.814285714,2.014388489,16.82446809,27.05035971,14.84732824,18.84892086,12.80384615,11.22302158,11.80263158,5.467625899,6.98,1.438848921,7.163636364,3.165467626,7.935294118,4.892086331
13,2014,5/6/2014,May,Annen,Oregon,Silverton,Silverton,Hopera- Santiam 22," 45° 4'54.52""N","122°46'8.56""W",45.0823,-122.7666,10.5,3310.8,Santiam,1,1,.,100,0,0,0,0,Chemical,Moderate,3,Chemical,3,1,5,6/8/2014,non-R6,1,MT,,,12.12012195,23.00357569,10.46449275,16.44815256,11.9547619,5.005959476,13.7,0.476758045,13.5,0.119189511,0,0,0.8,0.119189511,0,0,17.6,0.595947557,13.51214953,12.75327771,11.50470588,10.13110846,9.830379747,9.415971395,6.855102041,5.840286055,6.306896552,3.456495828,4.854545455,3.933253874,10.19041096,8.700834327
13,2014,6/10/2014,June,Annen,Oregon,Silverton,Silverton,Hopera- Santiam 22," 45° 4'54.52""N","122°46'8.56""W",45.0823,-122.7666,10.5,3310.8,Santiam,1,1,"11,20",100,3,0.03,0,0,Chemical,Moderate,3,Chemical,3,2,5,6/8/2014,non-R6,1,MT/CM,,,9.334042553,12.71929825,9.827777778,7.894736842,6.74,2.192982456,5.233333333,0.657894737,2.35,0.877192982,0.45,0.438596491,0,0,0.9,0.219298246,15.8,0.657894737,14.20410959,16.00877193,11.149,21.92982456,9.202702703,8.114035088,10.19387755,10.74561404,8.228571429,6.140350877,4.838461538,5.701754386,7.257692308,5.701754386
13,2014,7/8/2014,July,Annen,Oregon,Silverton,Silverton,Hopera- Santiam 22," 45° 4'54.52""N","122°46'8.56""W",45.0823,-122.7666,10.5,3310.8,Santiam,1,1,13,100,1,0.01,0,0,Chemical,Moderate,3,Chemical,3,1,5,6/8/2014,non-R6,1,DHG/KK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2014,4/7/2014,April,Annen,Oregon,Silverton,Silverton,Hopera Sorachi Ace-27," 45° 4'55.98""N","122°45'50.05""W",45.0839,-122.763,13,3348.5,Sorachi ace,3,3,"12,23",100,0,0,0,0,Chemical,Excellent,5,Chemical,5,0,5,6/8/2014,non-R6,1,DHG,,,9.348837209,9.318497914,7.682352941,4.728789986,8.031818182,3.059805285,11.87692308,1.808066759,9.65625,2.225312935,14.26,1.390820584,6.95,0.83449235,3.8,0.278164117,9,2.086230876,17.16382979,26.14742698,14.84676259,19.33240612,12.71190476,11.68289291,10.73043478,6.397774687,6.792307692,1.808066759,6.581481481,3.755215577,8.872972973,5.146036161
14,2014,5/7/2014,May,Annen,Oregon,Silverton,Silverton,Hopera Sorachi Ace-27," 45° 4'55.98""N","122°45'50.05""W",45.0839,-122.763,13,3348.5,Sorachi ace,3,3,"7,21",100,0,0,0,0,Chemical,Excellent,5,Chemical,5,1,5,6/8/2014,non-R6,1,DHG,,,11.91232877,21.47239264,10.42408759,16.80981595,10.64222222,5.521472393,6.771428571,0.858895706,6.325,0.490797546,0,0,0,0,0,0,21.675,0.490797546,14.25842697,10.9202454,11.46382979,11.53374233,8.943209877,9.938650307,7.45,4.417177914,5.006666667,3.680981595,5.667741935,3.803680982,10.30243902,10.06134969
14,2014,6/10/2014,June,Annen,Oregon,Silverton,Silverton,Hopera Sorachi Ace-27," 45° 4'55.98""N","122°45'50.05""W",45.0839,-122.763,13,3348.5,Sorachi ace,3,3,"9,24",100,36,0.36,0,0,Chemical,Excellent,5,Chemical,5,2,5,6/8/2014,non-R6,1,DHG/KK,,,8.734210526,10.74561404,9.548648649,8.114035088,6.35,3.50877193,0,0,5.35,0.877192982,5.46,1.096491228,0,0,0,0,12.025,0.877192982,14.48666667,13.15789474,11.34636364,24.12280702,8.753333333,9.868421053,10.28125,10.52631579,8.052,5.48245614,4.746153846,5.701754386,7.044444444,5.921052632
14,2014,7/8/2014,July,Annen,Oregon,Silverton,Silverton,Hopera Sorachi Ace-27," 45° 4'55.98""N","122°45'50.05""W",45.0839,-122.763,13,3348.5,Sorachi ace,3,3,"9,19",100,9,0.09,0,0,Chemical,Excellent,5,Chemical,5,1,5,6/8/2014,non-R6,1,DHG/KK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2014,4/7/2014,April,Annen,Oregon,Silverton,Silverton,Hopera- Tettnanger 57," 45° 4'45.36""N","122°46'8.43""W",45.0805,-122.7666,27.2,4420.7,Tettnanger,3,3,"10,30",100,0,0,0,0,Chemical,Moderate,3,Chemical,3,0,5,6/8/2014,R6,1,MT,,,11.25223881,12.65646732,9.881578947,5.28511822,10.73571429,1.947148818,13.05333333,4.172461752,4.571428571,0.973574409,7.725,0.556328234,4.2,0.278164117,4.75,0.278164117,10.57894737,2.64255911,14.54298643,30.73713491,14.72608696,15.99443672,14.4137931,8.066759388,11.7,5.424200278,13.10689655,4.033379694,7.5,2.781641168,7.013333333,4.172461752
15,2014,5/7/2014,May,Annen,Oregon,Silverton,Silverton,Hopera- Tettnanger 57," 45° 4'45.36""N","122°46'8.43""W",45.0805,-122.7666,27.2,4420.7,Tettnanger,3,3,.,100,3,0.03,0,0,Chemical,Moderate,3,Chemical,3,1,5,6/8/2014,R6,1,MT/SW,,,12.54444444,26.42225032,10.8875969,16.30847029,12.24516129,3.91908976,9.814285714,0.884955752,12.3,0.379266751,0,0,0,0,0,0,13.18,1.264222503,12.1125,12.13653603,12.12857143,7.96460177,11.51323529,8.596713021,7.158536585,5.183312263,7.183870968,3.91908976,5.030434783,2.907711757,8.70875,10.11378003
15,2014,6/10/2014,June,Annen,Oregon,Silverton,Silverton,Hopera- Tettnanger 57," 45° 4'45.36""N","122°46'8.43""W",45.0805,-122.7666,27.2,4420.7,Tettnanger,3,3,"10,27",100,4,0.04,0,0,Chemical,Moderate,3,Chemical,3,2,5,6/8/2014,R6,1,MT/CM,,,10.75714286,16.875,9.943396226,11.04166667,1.3,0.416666667,3.2,0.208333333,4.6,0.208333333,0,0,2.6,0.208333333,1.6,0.208333333,12.7,1.875,12.66060606,13.75,11.86582278,16.45833333,9.28,10.41666667,11.77708333,10,9.614814815,5.625,7.282142857,5.833333333,8.393939394,6.875
15,2014,7/8/2014,July,Annen,Oregon,Silverton,Silverton,Hopera- Tettnanger 57," 45° 4'45.36""N","122°46'8.43""W",45.0805,-122.7666,27.2,4420.7,Tettnanger,3,3,"15,35",100,14,0.14,0,0,Chemical,Moderate,3,Chemical,3,1,5,6/8/2014,R6,1,MT/SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2014,4/7/2014,April,Annen,Oregon,Silverton,Silverton,Liberty-35 rows," 45° 2'19.86""N","122°46'48.92""W",45.0405,-122.7794,14.5,3379.8,Liberty,1,1,"5,20",100,0,0,0,0,Chemical,Moderate,3,Chemical,3,0,5,6/8/2014,.,1,MT,,,11.25344828,11.17092867,8.234285714,4.710632571,7.646153846,3.499327052,12.32,1.34589502,9.461538462,1.749663526,12.56666667,2.422611036,6.025,0.538358008,3.4,0.403768506,10.64615385,3.499327052,17.57142857,28.26379542,15.42265625,17.22745626,12.61954023,11.70928668,10.47727273,5.921938089,7.06875,2.153432032,8.645454545,1.480484522,5.934482759,3.903095559
16,2014,5/8/2014,May,Annen,Oregon,Silverton,Silverton,Liberty-35 rows," 45° 2'19.86""N","122°46'48.92""W",45.0405,-122.7794,14.5,3379.8,Liberty,1,1,"10,21",100,0,0,0,0,Chemical,Moderate,3,Chemical,3,1,5,6/8/2014,.,1,DHG/MT,,,13.04814815,21.25162973,11.28296296,17.60104302,9.566666667,4.693611473,7.78,1.303780965,7.666666667,0.391134289,1.15,0.260756193,1.425,0.521512386,4.2,0.260756193,15.45833333,1.564537158,14.57710843,10.82138201,11.25060241,10.82138201,9.891666667,9.387222947,6.783333333,5.475880052,4.6,3.780964798,5.132258065,4.041720991,8.316666667,7.822685789
16,2014,6/9/2014,June,Annen,Oregon,Silverton,Silverton,Liberty-35 rows," 45° 2'19.86""N","122°46'48.92""W",45.0405,-122.7794,14.5,3379.8,Liberty,1,1,"10,21",100,0,0,0,0,Chemical,Moderate,3,Chemical,3,2,5,6/8/2014,.,1,DHG/MT/KK,,,10.04651163,11.25,10.26730769,10.83333333,5.54,2.083333333,4.475,0.833333333,0,0,1.3,0.416666667,0.9,0.208333333,0.7,0.416666667,14.9,1.458333333,13.90135135,15.41666667,11.09278351,20.20833333,10.43846154,8.125,9.621568627,10.625,9.1375,3.333333333,6.003333333,6.25,7.712195122,8.541666667
16,2014,7/7/2014,July,Annen,Oregon,Silverton,Silverton,Liberty-35 rows," 45° 2'19.86""N","122°46'48.92""W",45.0405,-122.7794,14.5,3379.8,Liberty,1,1,"12,27",100,0,0,0,0,Chemical,Moderate,3,Chemical,3,1,5,6/8/2014,.,1,DHG/KK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2014,4/7/2014,April,Annen,Oregon,Silverton,Silverton,Liberty-83," 45° 2'16.74""N","122°46'32.18""W",45.0389,-122.7739,28.5,4687.9,Liberty,1,1,"15,31",100,0,0,0,0,Chemical,Moderate,3,Chemical,3,0,5,6/8/2014,non-R6,1,MT,,,11.07,11.44010767,8.775,4.306864065,7.896428571,3.768506057,10.30909091,1.480484522,10.31538462,1.749663526,13.28333333,2.422611036,7.466666667,0.403768506,3.38,0.67294751,11.3,6.594885599,18.53401015,26.5141319,16.24568966,15.61238223,12.65505618,11.97846568,9.780851064,6.325706595,6.29375,2.153432032,11.17777778,1.211305518,5.564,3.36473755
17,2014,5/8/2014,May,Annen,Oregon,Silverton,Silverton,Liberty-83," 45° 2'16.74""N","122°46'32.18""W",45.0389,-122.7739,28.5,4687.9,Liberty,1,1,"11,23",100,0,0,0,0,Chemical,Moderate,3,Chemical,3,1,5,6/8/2014,non-R6,1,DHG/MT,,,13.13939394,16.55801825,11.35102041,19.16558018,9.297222222,4.693611473,7.5,1.825293351,7.46,0.651890482,3.7,0.130378096,2,0.130378096,3.64,0.651890482,16.43333333,1.564537158,14.13222222,11.73402868,11.8038961,10.03911343,9.570666667,9.778357236,6.414,6.518904824,4.9,3.911342894,6.374193548,4.041720991,10.1969697,8.604954368
17,2014,6/9/2014,June,Annen,Oregon,Silverton,Silverton,Liberty-83," 45° 2'16.74""N","122°46'32.18""W",45.0389,-122.7739,28.5,4687.9,Liberty,1,1,"9,83",100,1,0.01,0,0,Chemical,Moderate,3,Chemical,3,2,5,6/8/2014,non-R6,1,DHG/MT/KK,,,8.446666667,8.541666667,10.72413793,12.08333333,6.34,2.083333333,4.45,0.416666667,6.066666667,0.625,6.166666667,0.625,0.7,0.208333333,1.1,0.208333333,10.71875,3.333333333,14.34931507,15.20833333,11.18526316,19.79166667,9.985714286,8.75,9.680392157,10.625,8.663157895,3.958333333,6.11,6.25,7.694285714,7.291666667
17,2014,7/7/2014,July,Annen,Oregon,Silverton,Silverton,Liberty-83," 45° 2'16.74""N","122°46'32.18""W",45.0389,-122.7739,28.5,4687.9,Liberty,1,1,"16,39",100,4,0.04,0,0,Chemical,Moderate,3,Chemical,3,1,5,6/8/2014,non-R6,1,MT/SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2014,4/7/2014,April,Annen,Oregon,Silverton,Silverton,Magnum-52," 45° 2'11.23""N","122°46'58.88""W",45.0375,-122.7815,15.3,3293.6,Magnum,4,4,"3,19",100,0,0,0,0,Chemical,Poor,4,Chemical,4,0,5,6/8/2014,non-R6,1,DHG/CM,,,11.22666667,11.44010767,8.429411765,4.576043069,7.910344828,3.903095559,12.21,1.34589502,9.530769231,1.749663526,12.57222222,2.422611036,8.65,0.269179004,3.333333333,0.403768506,10.66382979,6.325706595,18.3495,26.9179004,15.64661017,15.88156124,12.44022989,11.70928668,10.47674419,5.787348587,6.427777778,2.422611036,10.32,1.34589502,5.615384615,3.499327052
18,2014,5/8/2014,May,Annen,Oregon,Silverton,Silverton,Magnum-52," 45° 2'11.23""N","122°46'58.88""W",45.0375,-122.7815,15.3,3293.6,Magnum,4,4,"10,12",100,0,0,0,0,Chemical,Poor,4,Chemical,4,1,5,6/8/2014,non-R6,1,DHG/MT,,,13.3619469,18.3833116,11.3707483,19.16558018,9.454285714,4.563233377,8.718181818,1.434159061,6.6,0.651890482,5.8,0.130378096,1.4,0.130378096,0.6,0.130378096,16.10833333,1.564537158,13.86521739,11.99478488,11.79868421,9.908735332,9.333783784,9.64797914,6.634042553,6.127770535,4.896969697,4.302477184,5.968965517,3.780964798,9.327419355,8.083441982
18,2014,6/9/2014,June,Annen,Oregon,Silverton,Silverton,Magnum-52," 45° 2'11.23""N","122°46'58.88""W",45.0375,-122.7815,15.3,3293.6,Magnum,4,4,"12,24",100,2,0.02,0,0,Chemical,Poor,4,Chemical,4,2,5,6/8/2014,non-R6,1,DHG/MT/KK,,,8.4725,10.625,10.85576923,10.83333333,6.34,2.083333333,7.475,0.833333333,14.5,0.208333333,1.55,0.416666667,0.6,0.416666667,1.05,0.416666667,12.76153846,2.708333333,13.792,15.625,10.92291667,20,9.841860465,8.958333333,9.526,10.41666667,8.238888889,3.75,5.879310345,6.041666667,8.853125,6.666666667
18,2014,7/7/2014,July,Annen,Oregon,Silverton,Silverton,Magnum-52," 45° 2'11.23""N","122°46'58.88""W",45.0375,-122.7815,15.3,3293.6,Magnum,4,4,"13,28",100,3,0.03,0,0,Chemical,Poor,4,Chemical,4,1,5,6/8/2014,non-R6,1,DHG/KK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2014,4/7/2014,April,Annen,Oregon,Silverton,Silverton,Rio- Liberty- 51," 45° 4'42.70""N","122°43'38.79""W",45.0799,-122.7262,19.4,3671.2,Liberty,1,1,"5,21",100,0,0,0,0,Chemical,Moderate,3,Chemical,3,0,5,6/8/2014,non-R6,1,DHG,,,11.07,11.44010767,8.775,4.306864065,7.896428571,3.768506057,10.30909091,1.480484522,10.31538462,1.749663526,13.28333333,2.422611036,7.466666667,0.403768506,3.38,0.67294751,11.3,6.594885599,18.53451777,26.5141319,16.24741379,15.61238223,12.65505618,11.97846568,9.780851064,6.325706595,6.29375,2.153432032,11.17777778,1.211305518,5.564,3.36473755
19,2014,5/8/2014,May,Annen,Oregon,Silverton,Silverton,Rio- Liberty- 51," 45° 4'42.70""N","122°43'38.79""W",45.0799,-122.7262,19.4,3671.2,Liberty,1,1,"15,31",100,0,0,0,0,Chemical,Moderate,3,Chemical,3,1,5,6/8/2014,non-R6,1,DHG/MT,,,13.13069307,16.30847029,11.47088608,19.97471555,9.297222222,4.551201011,7.5,1.769911504,7.46,0.632111252,3.7,0.12642225,2,0.12642225,3.64,0.632111252,16.43333333,1.517067004,14.13222222,11.37800253,11.8038961,9.734513274,9.570666667,9.481668774,6.414,6.321112516,5.348387097,3.91908976,6.966666667,4.17193426,10.65135135,9.355246523
19,2014,6/10/2014,June,Annen,Oregon,Silverton,Silverton,Rio- Liberty- 51," 45° 4'42.70""N","122°43'38.79""W",45.0799,-122.7262,19.4,3671.2,Liberty,1,1,"15,35",100,1,0.01,0,0,Chemical,Moderate,3,Chemical,3,2,5,6/8/2014,non-R6,1,DHG/KK,,,8.142857143,8.552631579,10.17446809,10.30701754,6.34,2.192982456,4.45,0.438596491,6.066666667,0.657894737,6.166666667,0.657894737,0.7,0.219298246,1.1,0.219298246,10.71875,3.50877193,14.34931507,16.00877193,11.18526316,20.83333333,9.985714286,9.210526316,9.680392157,11.18421053,8.1,3.947368421,5.392857143,6.140350877,5.703703704,5.921052632
19,2014,7/7/2014,July,Annen,Oregon,Silverton,Silverton,Rio- Liberty- 51," 45° 4'42.70""N","122°43'38.79""W",45.0799,-122.7262,19.4,3671.2,Liberty,1,1,"24,44",100,2,0.02,0,0,Chemical,Moderate,3,Chemical,3,1,5,6/8/2014,non-R6,1,DHG/KK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2014,4/7/2014,April,Annen,Oregon,Silverton,Silverton,Rio- Liberty- 60," 45° 4'53.19""N","122°43'44.45""W",45.0826,-122.7274,17.1,3463.5,Liberty,1,1,"11,27",100,0,0,0,0,Chemical,Excellent,5,Chemical,5,0,5,6/8/2014,non-R6,1,MT,,,11.82745098,10.22880215,8.114634146,5.518169583,8.292592593,3.633916555,11.42727273,1.480484522,9.257142857,1.884253028,12.68823529,2.288021534,8.65,0.269179004,3.466666667,0.403768506,11.37619048,5.652759085,17.2971831,28.66756393,15.51171171,14.93943472,12.63333333,11.30551817,10.63333333,5.652759085,6.905263158,2.557200538,11.2,1.34589502,6.448387097,4.172274563
20,2014,5/8/2014,May,Annen,Oregon,Silverton,Silverton,Rio- Liberty- 60," 45° 4'53.19""N","122°43'44.45""W",45.0826,-122.7274,17.1,3463.5,Liberty,1,1,"7,30",100,0,0,0,0,Chemical,Excellent,5,Chemical,5,1,5,6/8/2014,non-R6,1,DHG/MT,,,13.95084746,18.45764855,11.4875,20.22756005,9.323684211,4.804045512,7.65,1.011378003,6.625,0.505689001,4.375,0.505689001,1.7,0.252844501,3.7,0.632111252,15.06428571,1.769911504,13.78369565,11.63084703,11.79864865,9.355246523,10.36440678,7.458912769,6.488,6.321112516,5.913888889,4.551201011,6.206451613,3.91908976,9.444117647,8.596713021
20,2014,6/10/2014,June,Annen,Oregon,Silverton,Silverton,Rio- Liberty- 60," 45° 4'53.19""N","122°43'44.45""W",45.0826,-122.7274,17.1,3463.5,Liberty,1,1,"26,37",100,0,0,0,0,Chemical,Excellent,5,Chemical,5,2,5,6/8/2014,non-R6,1,MT/CM,,,8.225,10.30701754,10.72222222,9.868421053,6.0625,1.754385965,3.733333333,0.657894737,0,0,1.55,0.438596491,0,0,1.233333333,0.657894737,10.9625,3.50877193,13.63376623,16.88596491,10.4173913,20.1754386,10.18292683,8.99122807,9.8,11.40350877,9.292857143,3.070175439,5.814285714,6.140350877,5.985714286,6.140350877
20,2014,7/8/2014,July,Annen,Oregon,Silverton,Silverton,Rio- Liberty- 60," 45° 4'53.19""N","122°43'44.45""W",45.0826,-122.7274,17.1,3463.5,Liberty,1,1,"21,8",100,5,0.05,0,0,Chemical,Excellent,5,Chemical,5,1,5,6/8/2014,non-R6,1,MT/SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2014,4/7/2014,April,Annen,Oregon,Silverton,Silverton,Rio Magnum 26," 45° 4'42.58""N","122°43'28.33""W",45.0799,-122.7239,9.6,2813.7,Magnum,4,4,"9,21",100,0,0,0,0,Chemical,Excellent,5,Chemical,5,0,5,6/8/2014,non-R6,1,DHG,,,11.25373134,12.38223419,9.884210526,5.114401077,10.73571429,1.884253028,13.05333333,4.037685061,4.571428571,0.942126514,7.725,0.538358008,4.2,0.269179004,4.75,0.269179004,10.57894737,2.557200538,14.06610879,32.16689098,14.4512605,16.01615074,14.26440678,7.940780619,11.7,5.248990579,13.10689655,3.903095559,7.5,2.69179004,7.013333333,4.037685061
21,2014,5/8/2014,May,Annen,Oregon,Silverton,Silverton,Rio Magnum 26," 45° 4'42.58""N","122°43'28.33""W",45.0799,-122.7239,9.6,2813.7,Magnum,4,4,"11,21",100,1,0.01,0,0,Chemical,Excellent,5,Chemical,5,1,5,6/8/2014,non-R6,1,DHG/MT,,,12.76580311,27.93931732,10.89851852,17.06700379,12.24516129,3.91908976,9.814285714,0.884955752,12.3,0.379266751,0,0,0,0,0,0,13.18,1.264222503,13.01025641,9.860935525,12.50677966,7.458912769,11.59850746,8.470290771,7.158536585,5.183312263,7.183870968,3.91908976,5.026086957,2.907711757,9.111764706,10.74589128
21,2014,6/10/2014,June,Annen,Oregon,Silverton,Silverton,Rio Magnum 26," 45° 4'42.58""N","122°43'28.33""W",45.0799,-122.7239,9.6,2813.7,Magnum,4,4,9,100,2,0.02,0,0,Chemical,Excellent,5,Chemical,5,2,5,6/8/2014,non-R6,1,DHG/KK,,,9.6,14.9122807,9.793617021,10.30701754,1.3,0.438596491,3.2,0.219298246,4.6,0.219298246,0,0,2.6,0.219298246,1.6,0.219298246,12.7,1.973684211,12.66060606,14.47368421,11.86582278,17.3245614,9.28,10.96491228,11.77708333,10.52631579,9.614814815,5.921052632,7.282142857,6.140350877,7.114285714,6.140350877
21,2014,7/7/2014,July,Annen,Oregon,Silverton,Silverton,Rio Magnum 26," 45° 4'42.58""N","122°43'28.33""W",45.0799,-122.7239,9.6,2813.7,Magnum,4,4,"11,4",100,13,0.13,0,0,Chemical,Excellent,5,Chemical,5,1,5,6/8/2014,non-R6,1,DHG/KK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2014,4/7/2014,April,Annen,Oregon,Silverton,Silverton,Saaz-43," 45° 2'25.35""N","122°46'26.76""W",45.0412,-122.7729,9.2,2528.6,Saaz,3,3,"7,17",100,0,0,0,0,Chemical,Moderate,3,Chemical,3,0,5,6/8/2014,.,1,MT,,,11.07,11.44010767,8.775,4.306864065,7.896428571,3.768506057,10.30909091,1.480484522,10.31538462,1.749663526,13.28333333,2.422611036,7.466666667,0.403768506,3.38,0.67294751,11.3,6.594885599,18.53451777,26.5141319,16.24568966,15.61238223,12.65505618,11.97846568,9.780851064,6.325706595,6.29375,2.153432032,11.17777778,1.211305518,5.564,3.36473755
22,2014,5/8/2014,May,Annen,Oregon,Silverton,Silverton,Saaz-43," 45° 2'25.35""N","122°46'26.76""W",45.0412,-122.7729,9.2,2528.6,Saaz,3,3,"12,25",100,0,0,0,0,Chemical,Moderate,3,Chemical,3,1,5,6/8/2014,.,1,DHG/MT,,,13.13939394,16.55801825,11.35102041,19.16558018,9.297222222,4.693611473,7.5,1.825293351,7.46,0.651890482,3.7,0.130378096,2,0.130378096,3.64,0.651890482,16.43333333,1.564537158,14.13222222,11.73402868,11.8038961,10.03911343,9.570666667,9.778357236,6.414,6.518904824,4.9,3.911342894,6.374193548,4.041720991,10.19848485,8.604954368
22,2014,6/9/2014,June,Annen,Oregon,Silverton,Silverton,Saaz-43," 45° 2'25.35""N","122°46'26.76""W",45.0412,-122.7729,9.2,2528.6,Saaz,3,3,"3,23",100,0,0,0,0,Chemical,Moderate,3,Chemical,3,2,5,6/8/2014,.,1,DHG/MT/KK,,,8.45,8.541666667,10.72413793,12.08333333,6.34,2.083333333,4.45,0.416666667,6.066666667,0.625,6.166666667,0.625,0.7,0.208333333,1.1,0.208333333,10.71875,3.333333333,14.34794521,15.20833333,11.18526316,19.79166667,9.985714286,8.75,9.680392157,10.625,8.663157895,3.958333333,6.11,6.25,7.694285714,7.291666667
22,2014,7/7/2014,July,Annen,Oregon,Silverton,Silverton,Saaz-43," 45° 2'25.35""N","122°46'26.76""W",45.0412,-122.7729,9.2,2528.6,Saaz,3,3,"21,12",100,0,0,0,0,Chemical,Moderate,3,Chemical,3,1,5,6/8/2014,.,1,MT/SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2014,4/7/2014,April,Annen,Oregon,Silverton,Silverton,Willamette-28," 45° 2'11.47""N","122°46'47.45""W",45.0376,-122.779,7.7,2458.9,Willamette,3,3,"2,12",100,0,0,0,0,Chemical,Poor,4,Chemical,4,0,5,6/8/2014,non-R6,1,DHG/CM,,,11.22666667,11.44010767,8.429411765,4.576043069,7.910344828,3.903095559,12.21,1.34589502,9.530769231,1.749663526,12.57222222,2.422611036,8.65,0.269179004,3.333333333,0.403768506,10.66382979,6.325706595,18.3495,26.9179004,15.64745763,15.88156124,12.44022989,11.70928668,10.4744186,5.787348587,6.427777778,2.422611036,10.32,1.34589502,5.611538462,3.499327052
